created_at,tweet_id,full_text,user_id,user_name,user_screen_name,is_retweet,retweeted_status_id,retweeted_status_text,is_quoted,is_politics
2019-11-27 07:50:51 AM,7095140,"adroit
ample
best-known
.",59280,ZuGZaR4n,jPKYBJjrX2NGnWc,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 04:50:51 AM,9008541,"ameliorate
amply
acumen
.",34351,VtEKSGQp,oXn2ctLMwSVqPlh,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 09:50:51 AM,7500162,"advantages
best
brightest
.",34912,QvTaI4C5,uu9qWV26hODClJ7,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 04:50:51 AM,7625443,"bless
advantageous
breathlessness
.",41493,DrsHZ6a0,UHprnRJOaYqLbAF,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 01:50:51 AM,8329234,"affordable
adore
comfort
.",80044,wFWEIH8R,oFV1oqWMYT2zY2O,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 06:50:51 AM,1923265,"breakthroughs
astound
compatible
.",89125,W5QMNOPk,hysz2XmzsvT7PHH,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 01:50:51 AM,1820906,"affection
cherub
adore
.",13546,GRq0fCZB,lO7kvJEMNWI596W,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 06:50:51 AM,3698847,"clever
alluring
clear
.",96777,D8UKCR0J,AvLvhJ55jKccjvv,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 03:50:51 AM,3571028,"brotherly
blameless
brilliance
.",64478,WxmmDdTK,7UCQdZuztXwAOp7,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 01:50:51 AM,6744129,"approve
affection
beautifully
.",53549,pUkaFHX4,QiXTdABuH8itm5x,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
2019-11-27 04:50:51 AM,85463710,"beautifully
approval
awestruck
.",653510,wNRGExTp,3OXntcuTl1rTIf0,True,1199475636177440769,RT @Cristiano: I'm back 😀💪🏼 #Juventus #finoallafine https://t.co/LGPxVAWeUO,True,False
