created_at,tweet_id,full_text,user_id,user_name,user_screen_name,is_retweet,retweeted_status_id,retweeted_status_text,is_quoted,is_politics
2019-11-27 06:19:13 PM,1199754566130114567,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And it'll never hurt to try this: ""Listen to people, get them to think about their own experience, and highlight your common humanity."" https://t.co/AZC9kpqoqx",813286,Barack Obama,BarackObama,False,,,False,True
2019-12-06 09:07:57 AM,4918040,"assurances
ameliorate
affordably
.",38980,i47knTS6,eUcHx4eUlyFEQl0,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 10:07:57 AM,3850941,"chic
compliant
bullish
.",90321,WOPnM9tl,7XNu0vt0hTMVq0P,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 07:07:57 AM,6788382,"buoyant
best
achievible
.",20902,YB2qWUxU,8fhU6uViNqSXAoB,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 09:07:57 AM,6182013,"conscientiousadaptive
coherence
.",74673,Z9GpoRfh,wN5yjeaAHXs3GTD,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 07:07:57 AM,8383234,"benefit
affectation
bliss
.",70444,KxtZ0VWQ,ikRUNNE6Eb6CW8q,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 11:07:57 AM,7595865,"assuring
affection
beckoned
.",16295,u7tK6utS,7szWxo25eQvenzg,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 12:07:57 PM,8325946,"amenable
agreeably
agility
.",28766,kPwukh5t,pFX4WToJDEHnzN2,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 02:07:57 PM,4241077,"amply
comfy
authentic
.",42817,zuYB1LZ3,WICpbyx8UawZ9Et,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 02:07:57 PM,8074908,"comfy
capably
blockbuster
.",41938,zeg0AEf9,jSlbHQ13V6R7p7O,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 11:07:57 AM,5700029,"charismatic
admire
advocated
.",26819,zscXDiMA,L8CFt6P5l1DauJR,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 04:07:57 PM,18015710,"adjustable
beneficially
boost
.",198710,zZuGvK1a,YOhxQ5DdlYMQk9y,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
2019-12-06 02:07:57 PM,15744411,"compact
compactly
appreciates
.",317411,mEgikQuO,Uaf6sJJdH4wEUld,True,1202832025654304768,"RT @BarackObama: Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And…",True,False
