created_at,tweet_id,full_text,user_id,user_name,user_screen_name,is_retweet,retweeted_status_id,retweeted_status_text,is_quoted,is_politics
2019-11-26 06:15:53 PM,2649820,"awesomeness
congratulate
brighter
.",42880,R1afiDRa,oRhCjF3mTN0u1c4,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 10:15:53 PM,8364521,"afordable
astoundingly
bonuses
.",37921,Y6WsziFL,5NsymOg6vevxnKi,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 12:15:53 AM,2000432,"celebration
appreciates
beutifully
.",85452,vVA663Rw,4qCm8tYwjqBhNng,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 02:15:53 AM,2961743,"compactly
affection
brilliantly
.",37843,fUVa1r2C,6z3SpSTVWvTXluS,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 07:15:53 PM,3268924,"approval
beutifully
affection
.",33344,2kIgV8Wv,OR4eoc1dZW79InK,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 11:15:53 PM,7510515,"complimentary
accurately
ardently
.",61825,Y0D3kkww,EnUN2WiS6N5Z82L,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 02:15:53 AM,6160556,"ache
biases
barbarous
.",38986,L0b1iwDO,4mW02V7oT28Tq64,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 12:15:53 AM,7015007,"audiciously
bungling
bullying
.",55387,PZ1uQy3B,7b5mODjunci1Dhj,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 06:15:53 PM,2582168,"clique
appal
censure
.",29758,DwiPTqa0,9uWw3Fez7LEbkey,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 12:15:53 AM,4835789,"banal
askance
calamities
.",42709,VlsAQKS3,donhZrl5iPzIHIl,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 12:15:53 AM,11650910,"bemused
bewail
assassinate
.",270210,zF5lLEaO,k3Y5qofDEzYoYSq,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 02:15:53 AM,72849911,"aggrivation
cackle
annoyance
.",528011,mPMjW2p4,woOEsq9UrObdwjW,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 10:15:53 PM,58313812,"annoyances
avaricious
broken
.",815312,kO0PGkpI,pWCRKwqDl9BTnUL,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 06:15:53 PM,89219213,"acrid
checkered
cheats
.",200213,qwNpDxJW,FCbYOG1JVSWQwzY,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 09:15:53 PM,49360114,"belligerent
bewilderingly
burn
.",771614,ndgZoKAq,otXSXXMHLxjS5KL,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 12:15:53 AM,98502815,"chilly
aspersions
anxiety
.",751215,HZFXKEQ9,sN9jfY4WD9RFTfG,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 09:15:53 PM,53360716,"bewilder
abusive
anti-white
.",946616,ZAE2XRRw,Df4yiTpdAz7UWAh,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-27 02:15:53 AM,49038617,"castigate
aggressor
bunk
.",632617,BSFFWPAo,o9qoP9EywKM5zxZ,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 11:15:53 PM,32515318,"audaciously
capricious
asunder
.",736218,5vcvEFc2,675J1ZsyrqIqaav,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
2019-11-26 06:15:53 PM,23801519,"cataclysmically
anti-semites
backwoods
.",175319,XvP9Mdex,0itnkxyEAIigeU3,True,1199376239191965698,"RT @narendramodi: For seven decades, the people of Delhi faced a challenge that our Government had the opportunity of recently solving. htt…",True,False
